Time (sec),Air Temp (F),Water Supply Temp (F),Water Return Temp (F),Water Flowrate (gpm)
37920.0,75.3,68.9,79.39,4206.04
37980.0,75.3,68.9,79.31,4191.02
38040.0,75.3,68.9,79.29,4174.50
38100.0,75.3,68.9,79.27,4193.69
38160.0,75.3,68.9,79.26,4195.36
38220.0,75.3,69.0,79.24,4182.68
38280.0,75.3,69.0,79.26,4184.35
38340.0,75.3,69.0,79.23,4180.84
38400.0,75.3,69.1,79.17,4197.20
38460.0,75.3,69.1,79.14,4188.35
38520.0,75.3,69.1,79.15,4191.86
38580.0,75.3,69.3,79.19,4175.17
38640.0,75.3,69.5,79.25,4183.85
38700.0,75.3,69.6,79.36,4196.53
38760.0,75.3,69.5,79.54,4212.39
38820.0,75.4,69.2,79.63,4193.69
38880.0,75.4,69.1,79.54,4190.19
38940.0,75.4,69.0,79.43,4166.66
39000.0,75.4,68.7,79.65,4175.50
39060.0,75.3,68.5,80.05,4192.36
39120.0,75.3,68.5,79.96,4171.16
39180.0,75.3,68.8,79.89,4199.03
39240.0,75.2,69.1,79.91,4199.70
39300.0,75.3,69.4,80.05,4175.50
39360.0,75.3,69.6,80.37,4195.70
39420.0,75.3,69.8,80.62,4194.03
39480.0,75.4,69.9,80.78,4169.16
39540.0,75.4,69.6,80.93,4201.70
39600.0,75.4,69.4,81.47,4194.36
39660.0,75.4,69.3,81.70,4196.36
39720.0,75.4,69.1,81.54,4184.18
39780.0,75.4,69.0,81.48,4185.52
39840.0,75.4,68.9,81.36,4177.00
39900.0,75.4,68.8,81.28,4182.18
39960.0,75.4,68.8,81.21,4205.38
40020.0,75.3,68.8,81.13,4173.83
40080.0,75.3,69.0,81.14,4208.55
40140.0,75.3,69.3,81.17,4191.69
40200.0,75.3,69.5,81.32,4202.04
40260.0,75.4,69.6,81.52,4198.87
40320.0,75.4,69.4,81.77,4186.02
40380.0,75.4,69.1,81.87,4207.38
40440.0,75.4,68.7,81.54,4201.04
40500.0,75.4,68.5,81.38,4165.49
40560.0,75.3,68.5,81.26,4183.68
40620.0,75.3,68.7,81.21,4176.84
40680.0,75.3,68.8,81.14,4189.02
40740.0,75.3,69.0,81.16,4191.52
40800.0,75.3,69.1,81.34,4151.30
40860.0,75.3,69.3,81.46,4171.67
40920.0,75.3,69.7,81.56,4201.70
40980.0,75.3,69.8,81.71,4172.50
41040.0,75.4,69.6,81.89,4187.52
41100.0,75.4,69.1,81.94,4203.54
41160.0,75.4,68.8,81.79,4173.50
41220.0,75.4,68.8,81.58,4196.03
41280.0,75.4,68.8,81.26,4193.19
41340.0,75.4,69.0,81.19,4164.82
41400.0,75.4,69.2,81.12,4186.02
41460.0,75.4,69.5,81.29,4188.52
41520.0,75.4,69.6,81.54,4193.69
41580.0,75.4,69.2,81.81,4210.55
41640.0,75.4,68.7,81.97,4192.19
41700.0,75.4,68.4,81.87,4179.68
41760.0,75.3,68.3,81.58,4170.50
41820.0,75.3,68.4,81.33,4183.85
41880.0,75.3,68.7,81.28,4185.52
41940.0,75.3,68.9,81.36,4173.33
42000.0,75.3,69.0,81.50,4168.16
42060.0,75.3,69.2,81.62,4201.20
42120.0,75.3,69.5,81.82,4192.86
42180.0,75.3,69.7,81.90,4194.53
42240.0,75.3,69.8,82.11,4201.04
42300.0,75.4,69.7,82.26,4201.54
42360.0,75.4,69.4,82.20,4231.24
42420.0,75.4,69.0,82.21,4182.85
42480.0,75.4,68.8,82.24,4214.05
42540.0,75.4,68.8,81.92,4211.05
42600.0,75.4,69.0,81.75,4193.36
42660.0,75.4,69.0,81.76,4212.05
42720.0,75.4,69.0,81.78,4189.69
42780.0,75.4,69.0,81.78,4203.37
42840.0,75.4,68.9,81.82,4206.54
42900.0,75.3,69.0,81.77,4204.37
42960.0,75.3,69.1,81.77,4184.68
43020.0,75.3,69.2,81.78,4183.01
43080.0,75.3,68.9,81.86,4184.85
43140.0,75.3,68.6,81.91,4194.86
43200.0,75.3,68.6,81.81,4200.37
43260.0,75.3,68.6,81.59,4194.69
43320.0,75.3,68.8,81.32,4193.69
43380.0,75.3,69.0,81.38,4203.04
43440.0,75.3,69.0,81.57,4201.70
43500.0,75.3,69.1,81.71,4177.17
43560.0,75.3,69.2,81.82,4192.53
43620.0,75.3,69.2,81.88,4187.19
43680.0,75.3,69.5,81.95,4167.16
43740.0,75.3,69.7,82.02,4196.03
43800.0,75.4,69.8,82.14,4186.52
43860.0,75.4,69.7,82.33,4193.19
43920.0,75.4,69.4,82.37,4197.70
43980.0,75.5,69.2,82.37,4172.17
44040.0,75.5,69.0,82.18,4167.83
44100.0,75.4,69.0,82.04,4217.73
44160.0,75.4,69.0,81.95,4187.69
44220.0,75.4,68.9,81.78,4223.40
44280.0,75.4,68.7,81.37,4192.19
44340.0,75.3,68.5,81.01,4205.88
44400.0,75.3,68.3,81.13,4206.54
44460.0,75.3,68.3,81.32,4177.67
44520.0,75.3,68.5,81.24,4193.86
44580.0,75.2,68.8,81.25,4187.35
44640.0,75.2,69.0,81.32,4187.35
44700.0,75.2,69.1,81.39,4198.37
44760.0,75.2,69.1,81.52,4203.37
44820.0,75.3,69.3,81.55,4201.04
44880.0,75.3,69.6,81.70,4201.04
44940.0,75.3,69.8,81.89,4194.03
45000.0,75.4,69.8,82.10,4192.02
45060.0,75.4,69.8,82.27,4193.03
45120.0,75.5,69.5,82.31,4192.53
45180.0,75.5,69.0,82.30,4182.68
45240.0,75.5,68.8,82.02,4179.51
45300.0,75.5,68.8,81.61,4202.87
45360.0,75.4,68.8,81.54,4178.67
45420.0,75.4,68.9,81.59,4178.17
45480.0,75.4,69.0,81.61,4191.02
45540.0,75.4,69.0,81.54,4190.69
45600.0,75.4,69.0,81.57,4198.53
45660.0,75.4,69.0,81.63,4175.17
45720.0,75.3,69.0,81.62,4201.04
45780.0,75.4,69.0,81.61,4188.19
45840.0,75.3,69.0,81.54,4200.54
45900.0,75.3,69.0,81.50,4187.52
45960.0,75.3,68.9,81.50,4211.72
46020.0,75.3,69.0,81.53,4193.36
46080.0,75.3,69.1,81.48,4182.68
46140.0,75.3,69.4,81.48,4206.71
46200.0,75.3,69.7,81.66,4179.84
46260.0,75.4,69.8,81.79,4193.36
46320.0,75.4,69.5,81.83,4204.37
46380.0,75.5,69.0,82.03,4194.03
46440.0,75.4,68.8,81.89,4195.20
46500.0,75.4,68.8,81.66,4164.66
46560.0,75.4,68.9,81.50,4207.04
46620.0,75.4,68.9,81.48,4203.04
46680.0,75.4,68.9,81.50,4189.02
46740.0,75.4,68.9,81.51,4203.87
46800.0,75.3,69.0,81.53,4188.02
46860.0,75.4,69.0,81.48,4200.20
46920.0,75.4,69.0,81.48,4182.18
46980.0,75.3,69.1,81.46,4193.86
47040.0,75.3,69.4,81.54,4223.90
47100.0,75.4,69.6,81.60,4206.38
47160.0,75.4,69.7,81.78,4196.53
47220.0,75.4,69.5,81.85,4216.06
47280.0,75.5,69.0,81.82,4220.73
47340.0,75.4,68.7,81.86,4166.49
47400.0,75.4,68.7,81.64,4201.70
47460.0,75.4,68.8,81.48,4190.86
47520.0,75.3,68.9,81.41,4211.72
47580.0,75.3,69.0,81.42,4198.03
47640.0,75.3,68.9,81.45,4198.03
47700.0,75.3,68.9,81.48,4194.19
47760.0,75.3,68.9,81.54,4198.03
47820.0,75.3,69.1,81.56,4189.35
47880.0,75.3,69.4,81.62,4202.87
47940.0,75.3,69.7,81.68,4181.51
48000.0,75.4,69.7,81.80,4171.16
48060.0,75.4,69.3,81.97,4184.68
48120.0,75.4,68.9,82.05,4197.70
48180.0,75.4,68.9,81.74,4187.02
48240.0,75.4,68.9,81.54,4188.35
48300.0,75.4,68.9,81.55,4205.21
48360.0,75.4,68.9,81.50,4219.06
48420.0,75.4,68.9,81.52,4183.01
48480.0,75.3,68.9,81.54,4211.72
48540.0,75.3,69.0,81.46,4171.50
48600.0,75.3,69.0,81.40,4226.07
48660.0,75.3,69.0,81.43,4195.03
48720.0,75.3,69.0,81.45,4195.86
48780.0,75.3,69.0,81.45,4214.72
48840.0,75.3,69.0,81.47,4181.18
48900.0,75.3,69.0,81.54,4178.84
48960.0,75.3,69.0,81.68,4194.36
49020.0,75.3,69.0,81.63,4212.55
49080.0,75.3,69.1,81.57,4188.35
49140.0,75.3,69.1,81.51,4198.20
49200.0,75.3,69.1,81.17,4178.17
49260.0,75.3,69.0,80.81,4198.37
49320.0,75.3,68.9,80.11,4180.18
49380.0,75.3,68.9,79.63,4185.18
49440.0,75.3,68.7,79.40,4188.19
49500.0,75.3,68.8,79.40,4191.52
49560.0,75.3,69.0,79.51,4198.53
49620.0,75.3,69.3,79.31,4205.54
49680.0,75.3,69.4,79.34,4197.37
49740.0,75.3,69.3,79.43,4186.85
49800.0,75.4,69.1,79.66,4186.68
49860.0,75.4,68.7,79.66,4194.36
49920.0,75.4,68.5,79.35,4201.04
49980.0,75.3,68.4,79.10,4176.17
50040.0,75.3,68.4,78.92,4206.21
50100.0,75.3,68.8,78.92,4191.86
50160.0,75.3,69.1,79.55,4183.85
50220.0,75.3,69.4,79.97,4216.39
50280.0,75.3,69.9,80.41,4183.18
50340.0,75.4,70.0,81.07,4186.02
50400.0,75.4,69.8,81.67,4209.55
50460.0,75.5,69.6,81.95,4182.35
50520.0,75.5,69.4,81.91,4189.52
50580.0,75.5,69.0,81.84,4206.21
50640.0,75.5,68.8,81.63,4222.73
50700.0,75.4,68.9,81.47,4206.71
50760.0,75.4,69.0,81.39,4188.35
50820.0,75.4,69.4,81.43,4184.85
50880.0,75.4,69.7,81.56,4203.87
50940.0,75.4,69.7,81.76,4196.03
51000.0,75.5,69.2,81.93,4215.89
51060.0,75.5,68.7,81.94,4206.71
51120.0,75.4,68.5,81.64,4186.02
51180.0,75.4,68.5,81.29,4168.66
51240.0,75.4,68.6,80.89,4175.84
51300.0,75.3,68.6,80.95,4178.17
51360.0,75.3,68.6,81.13,4173.50
51420.0,75.3,68.8,81.14,4198.87
51480.0,75.2,69.1,81.23,4190.19
51540.0,75.3,69.2,81.35,4187.02
51600.0,75.3,69.2,81.43,4194.36
51660.0,75.3,69.2,81.57,4185.85
51720.0,75.3,69.2,81.60,4203.71
51780.0,75.3,69.2,81.58,4168.66
51840.0,75.3,69.2,81.64,4186.68
51900.0,75.3,69.5,81.66,4177.84
51960.0,75.4,69.7,81.73,4177.51
52020.0,75.4,69.9,81.80,4192.02
52080.0,75.4,69.7,81.97,4150.30
52140.0,75.5,69.4,81.96,4207.04
52200.0,75.5,69.0,81.80,4193.03
52260.0,75.5,68.9,81.78,4204.21
52320.0,75.4,68.9,81.76,4193.03
52380.0,75.4,68.9,81.76,4199.20
52440.0,75.4,68.7,81.72,4187.69
52500.0,75.4,68.6,81.74,4176.17
52560.0,75.3,68.6,81.75,4164.66
52620.0,75.3,68.7,81.72,4178.84
52680.0,75.3,68.8,81.75,4188.02
52740.0,75.3,68.7,81.69,4205.54
52800.0,75.2,68.8,81.73,4169.33
52860.0,75.2,68.9,81.77,4189.69
52920.0,75.2,69.2,81.91,4187.69
52980.0,75.3,69.3,81.99,4201.54
53040.0,75.3,69.6,82.06,4156.14
53100.0,75.3,69.9,82.28,4204.21
53160.0,75.4,70.1,82.23,4182.18
53220.0,75.5,70.0,82.40,4213.22
53280.0,75.5,69.4,82.68,4200.04
53340.0,75.5,68.9,82.62,4196.03
53400.0,75.5,68.8,82.34,4188.02
53460.0,75.4,68.7,82.15,4210.72
53520.0,75.4,68.7,82.01,4197.20
53580.0,75.3,68.5,81.92,4161.32
53640.0,75.3,68.3,81.84,4192.19
53700.0,75.3,68.3,81.68,4185.02
53760.0,75.2,68.5,81.66,4205.21
53820.0,75.2,68.8,81.68,4176.17
53880.0,75.2,69.0,81.83,4197.53
53940.0,75.2,69.2,81.98,4202.37
54000.0,75.3,69.4,82.08,4195.86
54060.0,75.3,69.6,82.23,4196.53
54120.0,75.3,69.6,82.22,4193.86
54180.0,75.4,69.5,82.34,4220.06
54240.0,75.4,69.5,82.42,4211.05
54300.0,75.4,69.4,82.49,4209.05
54360.0,75.4,69.4,82.56,4199.37
54420.0,75.4,69.3,82.53,4208.71
54480.0,75.4,69.4,82.46,4189.35
54540.0,75.4,69.3,82.49,4205.71
54600.0,75.4,69.0,82.50,4201.20
54660.0,75.4,68.9,82.41,4209.72
54720.0,75.4,68.9,82.30,4183.85
54780.0,75.4,68.8,82.09,4218.39
54840.0,75.4,68.7,81.85,4198.03
54900.0,75.4,68.4,81.72,4180.84
54960.0,75.3,68.3,81.52,4171.16
55020.0,75.3,68.4,81.41,4169.33
55080.0,75.3,68.6,81.14,4212.72
55140.0,75.3,68.9,80.85,4202.54
55200.0,75.3,68.9,80.73,4212.39
55260.0,75.3,68.9,80.96,4208.55
55320.0,75.3,69.0,81.38,4207.38
55380.0,75.3,69.3,81.59,4181.18
55440.0,75.3,69.6,81.66,4218.56
55500.0,75.3,69.6,81.83,4207.38
55560.0,75.4,69.6,81.98,4208.38
55620.0,75.4,69.5,82.02,4196.53
55680.0,75.4,69.4,82.07,4185.68
55740.0,75.4,69.4,81.97,4187.52
55800.0,75.5,69.3,81.93,4204.54
55860.0,75.5,69.3,81.97,4185.02
55920.0,75.5,69.3,81.86,4193.03
55980.0,75.5,69.3,81.85,4190.69
56040.0,75.5,69.2,81.89,4200.37
56100.0,75.5,69.0,81.84,4220.06
56160.0,75.4,68.9,81.62,4198.03
56220.0,75.4,68.8,81.45,4188.85
56280.0,75.4,68.8,81.47,4177.84
56340.0,75.4,68.8,81.45,4205.54
56400.0,75.4,68.8,81.29,4201.20
56460.0,75.4,68.8,81.24,4209.72
56520.0,75.4,68.8,81.35,4178.34
56580.0,75.4,68.7,81.36,4199.03
56640.0,75.3,68.8,81.27,4198.70
56700.0,75.3,68.9,81.29,4210.72
56760.0,75.3,68.9,81.30,4201.04
56820.0,75.3,68.9,81.26,4197.53
56880.0,75.3,69.0,81.31,4212.39
56940.0,75.3,69.3,81.35,4206.71
57000.0,75.3,69.4,81.28,4202.04
57060.0,75.4,69.5,81.40,4189.69
57120.0,75.4,69.5,81.45,4186.85
57180.0,75.4,69.5,81.33,4188.85
57240.0,75.4,69.4,81.46,4198.53
57300.0,75.4,69.3,81.51,4210.88
57360.0,75.4,69.0,81.44,4208.21
57420.0,75.4,68.8,81.29,4185.52
57480.0,75.4,68.8,81.16,4195.03
57540.0,75.4,68.8,81.07,4196.03
57600.0,75.4,68.9,80.98,4173.33
57660.0,75.4,69.0,80.98,4177.00
57720.0,75.4,69.1,80.93,4200.54
57780.0,75.3,69.2,80.94,4199.53
57840.0,75.4,69.3,81.07,4210.72
57900.0,75.4,69.3,81.09,4181.85
57960.0,75.4,69.0,81.11,4195.03
58020.0,75.4,68.9,81.01,4205.21
58080.0,75.3,68.8,80.89,4205.38
58140.0,75.3,68.8,80.60,4180.01
58200.0,75.3,68.9,80.63,4201.20
58260.0,75.3,69.0,80.73,4195.20
58320.0,75.3,69.1,80.80,4192.02
58380.0,75.3,69.2,80.83,4203.54
58440.0,75.4,69.2,80.92,4194.69
58500.0,75.4,69.1,80.97,4197.20
58560.0,75.4,69.0,80.95,4180.18
58620.0,75.4,68.9,80.93,4160.98
58680.0,75.3,68.8,80.80,4205.88
58740.0,75.3,68.9,80.73,4194.86
58800.0,75.3,69.1,80.66,4202.37
58860.0,75.3,69.2,80.62,4166.83
58920.0,75.3,69.3,80.67,4190.02
58980.0,75.3,69.3,80.81,4184.68
59040.0,75.3,69.3,80.82,4176.00
59100.0,75.3,69.3,80.81,4218.73
59160.0,75.3,69.3,80.98,4213.89
59220.0,75.4,69.2,81.08,4184.68
59280.0,75.4,69.3,81.30,4203.71
59340.0,75.4,69.3,81.32,4195.36
59400.0,75.4,69.3,81.32,4213.72
59460.0,75.4,69.3,81.37,4199.53
59520.0,75.4,69.2,81.38,4189.52
59580.0,75.4,69.0,81.30,4173.33
59640.0,75.4,68.8,81.21,4177.34
59700.0,75.4,68.8,81.10,4199.03
59760.0,75.3,68.8,81.03,4152.64
59820.0,75.3,69.0,81.07,4191.52
59880.0,75.3,69.2,81.22,4172.50
59940.0,75.3,69.4,81.39,4176.67
60000.0,75.4,69.5,81.15,4175.00
60060.0,75.4,69.5,80.83,4163.32
60120.0,75.4,69.3,80.90,4202.71
60180.0,75.4,69.1,81.47,4193.53
60240.0,75.4,69.0,81.60,4182.01
60300.0,75.4,69.0,81.57,4197.53
60360.0,75.4,69.0,81.51,4193.03
60420.0,75.4,68.9,81.48,4184.68
60480.0,75.4,68.9,81.42,4210.22
60540.0,75.3,68.9,81.34,4194.69
60600.0,75.3,69.1,81.33,4196.03
60660.0,75.4,69.4,81.33,4195.86
60720.0,75.4,69.5,81.42,4193.53
60780.0,75.4,69.5,81.74,4178.34
60840.0,75.4,69.4,81.96,4214.05
60900.0,75.4,69.2,82.04,4198.53
60960.0,75.5,69.0,81.94,4184.68
61020.0,75.5,68.8,81.50,4214.05
61080.0,75.5,68.8,81.40,4203.71
61140.0,75.5,68.8,81.34,4205.21
61200.0,75.4,68.9,81.33,4190.19
61260.0,75.4,69.0,81.33,4175.34
61320.0,75.4,69.0,81.36,4204.71
61380.0,75.4,69.0,81.44,4180.34
61440.0,75.4,68.9,81.38,4188.35
61500.0,75.4,68.9,81.33,4190.52
61560.0,75.4,68.9,81.02,4207.21
61620.0,75.4,69.2,80.94,4186.18
61680.0,75.4,69.4,81.06,4199.87
61740.0,75.4,69.5,81.11,4197.37
61800.0,75.4,69.6,81.21,4210.72
61860.0,75.5,69.3,81.20,4194.53
61920.0,75.5,69.0,81.29,4198.37
61980.0,75.5,68.8,81.06,4199.03
62040.0,75.4,68.7,80.84,4194.19
62100.0,75.4,68.7,80.82,4189.02
62160.0,75.4,68.7,80.82,4214.72
62220.0,75.4,68.7,80.77,4195.70
62280.0,75.3,68.7,80.72,4204.54
62340.0,75.3,68.8,80.75,4166.16
62400.0,75.3,69.0,80.80,4200.70
62460.0,75.3,69.3,80.87,4214.39
62520.0,75.3,69.4,80.85,4196.03
62580.0,75.4,69.4,80.84,4211.88
62640.0,75.4,69.4,80.97,4197.20
62700.0,75.4,69.4,80.98,4205.88
62760.0,75.4,69.2,80.98,4171.83
62820.0,75.4,69.0,80.89,4200.70
62880.0,75.4,68.9,80.82,4188.19
62940.0,75.4,68.8,80.62,4183.01
63000.0,75.4,68.8,80.41,4191.69
63060.0,75.4,69.0,80.44,4191.69
63120.0,75.3,69.1,80.58,4193.19
63180.0,75.4,69.3,80.67,4177.67
63240.0,75.4,69.3,80.76,4193.53
63300.0,75.4,69.1,80.83,4193.69
63360.0,75.4,68.9,80.81,4207.55
63420.0,75.4,68.9,80.73,4204.88
63480.0,75.4,68.8,80.58,4198.20
63540.0,75.4,68.8,80.51,4165.49
63600.0,75.4,68.9,80.51,4192.69
63660.0,75.3,69.1,80.54,4199.37
63720.0,75.4,69.3,80.58,4178.01
63780.0,75.4,69.4,80.66,4168.33
63840.0,75.4,69.4,80.75,4207.21
63900.0,75.4,69.4,80.82,4222.23
63960.0,75.4,69.3,80.67,4194.19
64020.0,75.4,69.1,80.61,4188.02
64080.0,75.4,68.9,80.73,4202.87
64140.0,75.4,68.8,80.68,4190.19
64200.0,75.3,68.8,80.60,4189.85
64260.0,75.3,69.0,80.57,4172.83
64320.0,75.3,69.2,80.58,4190.52
64380.0,75.4,69.4,80.66,4176.84
64440.0,75.4,69.4,80.77,4194.36
64500.0,75.4,69.3,80.85,4199.87
64560.0,75.4,69.1,80.92,4203.87
64620.0,75.4,68.9,80.87,4183.51
64680.0,75.4,68.8,80.71,4196.36
64740.0,75.4,68.8,80.57,4188.35
64800.0,75.4,68.8,80.46,4183.68
64860.0,75.3,68.9,80.46,4213.22
64920.0,75.3,69.0,80.42,4174.84
64980.0,75.3,69.2,80.24,4186.02
65040.0,75.3,69.3,79.99,4185.68
65100.0,75.4,69.4,79.93,4195.03
65160.0,75.4,69.3,80.28,4182.01
65220.0,75.4,69.2,80.61,4201.70
65280.0,75.4,69.1,80.76,4194.03
65340.0,75.4,69.0,80.68,4180.51
65400.0,75.4,68.8,80.66,4198.20
65460.0,75.4,68.7,80.55,4188.85
65520.0,75.3,68.6,80.44,4187.35
65580.0,75.3,68.7,80.33,4183.85
65640.0,75.3,68.8,80.20,4189.35
65700.0,75.3,69.0,80.23,4192.36
65760.0,75.3,69.2,80.38,4189.85
65820.0,75.3,69.3,80.48,4182.68
65880.0,75.4,69.4,80.75,4183.68
65940.0,75.4,69.4,80.85,4201.87
66000.0,75.4,69.3,80.89,4152.31
66060.0,75.4,69.3,80.84,4180.84
66120.0,75.4,69.3,80.77,4192.36
66180.0,75.4,69.2,80.66,4176.34
66240.0,75.4,69.0,80.79,4156.14
66300.0,75.4,68.9,80.80,4180.51
66360.0,75.4,68.9,80.58,4213.05
66420.0,75.4,69.0,80.49,4171.16
66480.0,75.4,69.1,80.52,4158.81
66540.0,75.4,69.3,80.64,4172.00
66600.0,75.4,69.4,80.77,4179.17
66660.0,75.4,69.4,80.87,4192.02
66720.0,75.4,69.3,80.87,4171.67
66780.0,75.4,69.1,80.90,4167.66
66840.0,75.4,68.9,80.90,4175.67
66900.0,75.4,68.9,80.81,4208.55
66960.0,75.4,68.9,80.66,4183.51
67020.0,75.4,68.8,80.57,4199.70
67080.0,75.3,68.8,80.57,4185.85
67140.0,75.3,68.7,80.56,4175.84
67200.0,75.3,68.8,80.40,4152.31
67260.0,75.3,69.0,80.44,4198.53
67320.0,75.3,69.2,80.52,4210.38
67380.0,75.3,69.5,80.69,4193.53
67440.0,75.4,69.6,80.88,4215.89
67500.0,75.4,69.5,81.00,4176.67
67560.0,75.4,69.2,81.07,4186.35
67620.0,75.4,69.0,81.03,4180.68
67680.0,75.4,68.9,81.00,4211.55
67740.0,75.4,68.9,80.86,4175.50
67800.0,75.4,68.9,80.77,4194.19
67860.0,75.4,68.9,80.77,4166.66
67920.0,75.3,69.0,80.72,4200.87
67980.0,75.4,69.3,80.63,4196.20
68040.0,75.4,69.5,80.65,4186.35
68100.0,75.4,69.3,80.89,4186.68
68160.0,75.4,69.1,81.05,4181.51
68220.0,75.4,69.1,80.98,4188.69
68280.0,75.4,68.9,80.80,4179.01
68340.0,75.4,68.8,80.84,4172.33
68400.0,75.4,68.8,80.77,4186.02
68460.0,75.3,68.8,80.77,4201.37
68520.0,75.3,68.8,80.75,4196.20
68580.0,75.3,69.0,80.76,4183.68
68640.0,75.3,69.2,80.75,4185.02
68700.0,75.3,69.4,80.81,4214.22
68760.0,75.4,69.6,80.92,4201.04
68820.0,75.4,69.5,81.05,4195.03
68880.0,75.4,69.2,81.20,4195.36
68940.0,75.4,68.9,81.20,4170.16
69000.0,75.4,68.8,80.94,4191.36
69060.0,75.4,68.8,80.77,4205.54
69120.0,75.4,68.9,80.70,4191.52
69180.0,75.4,68.9,80.57,4191.86
69240.0,75.3,69.0,80.44,4196.86
69300.0,75.4,69.2,80.54,4184.68
69360.0,75.4,69.4,80.52,4183.18
69420.0,75.4,69.5,80.69,4191.02
69480.0,75.4,69.3,81.01,4195.20
69540.0,75.4,69.2,81.13,4195.36
69600.0,75.4,69.1,81.10,4184.85
69660.0,75.4,68.8,80.99,4203.21
69720.0,75.4,68.5,80.91,4189.02
69780.0,75.4,68.5,80.68,4204.04
69840.0,75.4,68.7,80.62,4183.85
69900.0,75.3,69.0,80.57,4184.85
69960.0,75.3,69.3,80.63,4200.37
70020.0,75.3,69.6,80.83,4197.37
70080.0,75.4,69.7,80.98,4189.35
70140.0,75.4,69.5,81.13,4221.06
70200.0,75.4,69.3,81.29,4179.01
70260.0,75.4,69.0,81.27,4196.53
70320.0,75.4,68.7,81.15,4159.98
70380.0,75.4,68.5,80.92,4177.67
70440.0,75.4,68.5,80.62,4197.70
70500.0,75.3,68.7,80.13,4162.82
70560.0,75.3,68.9,79.84,4186.85
70620.0,75.3,69.1,79.46,4163.65
70680.0,75.3,69.3,79.05,4189.69
70740.0,75.3,69.3,79.00,4187.85
70800.0,75.4,69.1,79.01,4194.69
70860.0,75.4,68.9,79.55,4178.67
70920.0,75.4,68.7,79.86,4188.19
70980.0,75.3,68.5,80.06,4179.17
71040.0,75.3,68.5,80.36,4169.16
71100.0,75.3,68.8,80.35,4182.01
71160.0,75.3,69.0,80.40,4206.88
71220.0,75.3,69.1,80.59,4188.52
71280.0,75.3,69.3,80.76,4205.38
71340.0,75.3,69.5,80.90,4212.55
71400.0,75.4,69.6,80.99,4187.69
71460.0,75.4,69.6,81.11,4162.15
71520.0,75.4,69.6,81.25,4197.20
71580.0,75.4,69.5,81.24,4225.57
71640.0,75.4,69.5,81.21,4204.21
71700.0,75.5,69.5,81.27,4151.30
71760.0,75.5,69.4,81.19,4191.19
71820.0,75.5,69.4,81.02,4169.16
71880.0,75.5,69.2,81.06,4184.52
71940.0,75.5,69.1,81.19,4183.35
72000.0,75.5,69.0,81.16,4218.89
72060.0,75.5,68.6,81.03,4197.37
72120.0,75.4,68.4,80.79,4185.68
72180.0,75.4,68.3,80.62,4193.03
72240.0,75.4,68.3,80.52,4180.01
72300.0,75.3,68.6,80.40,4190.19
72360.0,75.3,69.0,80.37,4178.84
72420.0,75.3,69.1,80.46,4192.19
72480.0,75.3,69.4,80.58,4196.70
72540.0,75.3,69.6,80.79,4198.37
72600.0,75.4,69.5,80.89,4204.71
72660.0,75.4,69.4,80.91,4210.22
72720.0,75.4,69.2,80.82,4202.87
72780.0,75.4,69.1,80.96,4190.86
72840.0,75.4,69.0,80.97,4186.18
72900.0,75.4,68.9,80.90,4194.69
72960.0,75.4,68.8,80.80,4190.86
73020.0,75.4,68.9,80.68,4200.54
73080.0,75.4,68.9,80.63,4183.01
73140.0,75.4,69.0,80.65,4206.88
73200.0,75.4,69.0,80.67,4197.37
73260.0,75.4,69.0,80.66,4200.20
73320.0,75.4,69.0,80.69,4208.05
73380.0,75.3,68.9,80.73,4165.82
73440.0,75.4,68.9,80.66,4187.35
73500.0,75.4,68.9,80.51,4219.23
73560.0,75.3,69.0,80.40,4184.85
73620.0,75.3,69.1,80.53,4188.19
73680.0,75.3,69.2,80.64,4195.36
73740.0,75.4,69.4,80.77,4186.35
73800.0,75.4,69.5,80.83,4192.19
73860.0,75.4,69.3,80.98,4200.04
73920.0,75.4,69.1,81.00,4209.05
73980.0,75.4,69.0,80.89,4170.16
74040.0,75.4,69.0,80.81,4215.72
74100.0,75.4,69.0,80.65,4177.34
74160.0,75.4,69.0,80.62,4210.05
74220.0,75.4,69.0,80.52,4194.53
74280.0,75.4,69.0,80.54,4167.33
74340.0,75.4,69.0,80.65,4189.35
74400.0,75.4,69.0,80.46,4212.05
74460.0,75.4,69.0,80.39,4202.87
74520.0,75.4,68.9,80.47,4180.51
74580.0,75.4,68.9,80.54,4172.33
74640.0,75.4,69.0,80.55,4170.83
74700.0,75.3,69.0,80.53,4189.69
74760.0,75.3,69.1,80.62,4174.50
74820.0,75.3,69.1,80.62,4154.81
74880.0,75.4,69.2,80.66,4177.34
74940.0,75.4,69.2,80.67,4187.85
75000.0,75.4,69.1,80.69,4211.22
75060.0,75.4,69.1,80.71,4205.71
75120.0,75.4,69.1,80.78,4173.17
75180.0,75.4,69.1,80.76,4212.89
75240.0,75.4,69.1,80.70,4180.01
75300.0,75.4,69.1,80.54,4179.84
75360.0,75.4,69.2,80.31,4177.51
75420.0,75.4,69.3,80.05,4186.68
75480.0,75.4,69.4,80.08,4194.19
75540.0,75.4,69.5,80.61,4182.35
75600.0,75.5,69.5,80.82,4183.01
75660.0,75.5,69.4,80.99,4195.70
75720.0,75.5,69.2,81.02,4197.70
75780.0,75.5,68.9,80.94,4207.38
75840.0,75.4,68.6,80.71,4189.35
75900.0,75.4,68.5,80.63,4172.17
